"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://image.dngroup.com/global/nhst/binary/6de37aa3528c259fbf421ef9a0a4ca96?crop=1600%2C1143%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","623.15","67.38","64.06","251.53","64.06","623.15","41.9","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4870","4870","4870","200",""
"https://image.dngroup.com/global/nhst/binary/a69cd954f10c2e5fd80448bf09fae5e1?crop=1600%2C899%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","317.77","57.03","55.04","143.28","55.04","317.77","7.42","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","1192","1192","1192","200",""
"https://image.dngroup.com/global/nhst/binary/07d6154be754b1d7024666ee99753570?crop=952%2C535%2Cx0%2Cy150%2Csafe&width=350&format=auto&quality=80","264.74","62.72","61.34","129.6","61.34","264.74","18.6","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4871","4871","4871","200",""
"https://image.dngroup.com/global/nhst/binary/2878279b3fa1e70e25118c6806f41e5b?crop=1600%2C899%2Cx0%2Cy168%2Csafe&width=350&format=auto&quality=80","240.02","57","55.21","117.41","55.21","240.02","9.24","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4871","4871","4871","200",""
"https://image.dngroup.com/global/nhst/binary/dcdddcc68e58adcefc8461445c7ca6bc?crop=1600%2C899%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","305.93","57.15","56.25","139.78","56.25","305.93","10.51","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4872","4872","4872","200",""
"https://image.dngroup.com/global/nhst/binary/d9af3b79624fddee37489245ff8bc5f1?crop=1600%2C899%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","251.78","60.8","64.36","125.65","60.8","251.78","11.74","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4873","4873","4873","200",""
"https://image.dngroup.com/global/nhst/binary/bdf1090bc7d645d8e276214abbe80990?crop=1600%2C899%2Cx0%2Cy67%2Csafe&width=350&format=auto&quality=80","246.45","57.57","55.13","119.72","55.13","246.45","9.78","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","6031","6031","6031","200",""
"https://image.dngroup.com/global/nhst/binary/8e795e80f54d50a075fe6751ad92e56b?crop=1600%2C899%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","245.94","56.99","55.49","119.47","55.49","245.94","9.92","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4875","4875","4875","200",""
"https://image.dngroup.com/global/nhst/binary/5977d64ac3d26bcbd382cc214443c66b?crop=1350%2C1227%2Cx0%2Cy109%2Csafe&width=650&format=auto&quality=80","267.12","63.28","62.22","130.87","62.22","267.12","35.11","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4871","4871","4871","200",""
"https://image.dngroup.com/global/nhst/binary/21787d6f39b2d992f774ab2083f66f5f?crop=1511%2C1007%2Cx45%2Cy0%2Csafe&width=350&format=auto&quality=80","245.33","56.01","55.36","118.9","55.36","245.33","10.05","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4871","4871","4871","200",""
"https://image.dngroup.com/global/nhst/binary/7c2abc5f2d92995f635064e6d142045c?crop=1600%2C899%2Cx0%2Cy90%2Csafe&width=350&format=auto&quality=80","240.73","56.19","56.7","117.87","56.19","240.73","11.34","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4872","4872","4872","200",""
"https://image.dngroup.com/global/nhst/binary/39307de1d5fcf675cb813e440d28eb02?crop=1600%2C899%2Cx0%2Cy84%2Csafe&width=350&format=auto&quality=80","278.84","75.38","69.26","141.16","69.26","278.84","17.26","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4872","4872","4872","200",""
"https://image.dngroup.com/global/nhst/binary/457c406775c29a5a4aac89a1c03dadcc?crop=800%2C449%2Cx0%2Cy34%2Csafe&width=350&format=auto&quality=80","244.85","86.68","75.76","135.76","75.76","244.85","12.96","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4873","4873","4873","200",""
"https://image.dngroup.com/global/nhst/binary/3bd94ec40985f62f3686e13c0e93294a?crop=1600%2C899%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","253.09","64.91","61.54","126.51","61.54","253.09","28.24","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4874","4874","4874","200",""
"https://image.dngroup.com/global/nhst/binary/86f2c106f06d03badfa919750cd0678e?crop=1086%2C610%2Cx0%2Cy239%2Csafe&width=650&format=auto&quality=80","244.38","58.76","65.93","123.02","58.76","244.38","20.19","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4878","4878","4878","200",""
"https://image.dngroup.com/global/nhst/binary/5e2bc06f2822e461234f6c75c153317c?crop=1600%2C900%2Cx0%2Cy43%2Csafe&width=350&format=auto&quality=80","247","59.53","56.96","121.16","56.96","247","11.16","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4861","4861","4861","200",""
"https://image.dngroup.com/global/nhst/binary/180e1d3a714121398a13a07a18ca5872?crop=1406%2C791%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","239.46","60.71","56.19","118.79","56.19","239.46","11.54","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4862","4862","4862","200",""
"https://image.dngroup.com/global/nhst/binary/3f5da523bbea1ec97157b1c226388773?crop=1360%2C765%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","241.01","56.59","55.41","117.67","55.41","241.01","10.63","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4862","4862","4862","200",""
"https://image.dngroup.com/global/nhst/binary/838b7bac51b297f5d970da76e75e6833?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","244.8","65.52","56.23","122.18","56.23","244.8","10.43","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4863","4863","4863","200",""
"https://image.dngroup.com/global/nhst/binary/c5fb9592ccbb92546c2933ec048d843e?crop=1492%2C1066%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","456.28","63.91","72.76","197.65","63.91","456.28","35.57","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4731","4731","4731","200",""
"https://image.dngroup.com/global/nhst/binary/3c763c6dfe3b792e334b4811e4f60857?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","335.05","60.13","57.28","150.82","57.28","335.05","13.73","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4865","4865","4865","200",""
"https://image.dngroup.com/global/nhst/binary/f49c482927ae29f7181fb1975a8e2f4f?crop=1600%2C900%2Cx0%2Cy47%2Csafe&width=350&format=auto&quality=80","241.33","57.43","55.22","117.99","55.22","241.33","10.38","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4866","4866","4866","200",""
"https://image.dngroup.com/global/nhst/binary/eba609a9773d863825860d1278469e3a?crop=1201%2C676%2Cx0%2Cy25%2Csafe&width=350&format=auto&quality=80","245.07","60.2","56.88","120.72","56.88","245.07","13.84","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4867","4867","4867","200",""
"https://image.dngroup.com/global/nhst/binary/a42bf3772a6a7f9fef5644ad006bee9e?crop=1460%2C821%2Cx46%2Cy0%2Csafe&width=350&format=auto&quality=80","241.3","55.94","57.02","118.09","55.94","241.3","10.5","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4867","4867","4867","200",""
"https://image.dngroup.com/global/nhst/binary/92455d109dd61bd1d70e60dc2f4d47c0?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=300&format=auto&quality=80","241.64","56.14","56.04","117.94","56.04","241.64","9.34","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4868","4868","4868","200",""
"https://image.dngroup.com/global/nhst/binary/c2cf3e7409c40c71dc75c1eae482f060?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=300&format=auto&quality=80","241.35","55.38","54.73","117.15","54.73","241.35","6.28","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4868","4868","4868","200",""
"https://image.dngroup.com/global/nhst/binary/1617a234f908638137c8faf27e140820?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=300&format=auto&quality=80","240","55.37","53.83","116.4","53.83","240","5.1","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4869","4869","4869","200",""
"https://image.dngroup.com/global/nhst/binary/3ac0af8b1d69b6a6e59156119a2dcaeb?crop=2307%2C1298%2Cx1%2Cy101%2Csafe&width=300&format=auto&quality=80","245.53","59.07","59.73","121.44","59.07","245.53","11.55","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4869","4869","4869","200",""
"https://image.dngroup.com/global/nhst/binary/9c6a746097f81ae4a67b276f49cf2ba5?crop=1600%2C900%2Cx0%2Cy39%2Csafe&width=450&format=auto&quality=80","401.42","58.91","57.28","172.54","57.28","401.42","16.49","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4870","4870","4870","200",""
"https://image.dngroup.com/global/nhst/binary/be5ec46265da09e66e8364791f9381a5?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","337.99","82.06","59.11","159.72","59.11","337.99","22.77","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4835","4835","4835","200",""
"https://image.dngroup.com/global/nhst/binary/702dda0e9f65e4b25f6754db95d25bc4?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","263.32","59.01","57.32","126.55","57.32","263.32","15.25","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4836","4836","4836","200",""
"https://image.dngroup.com/global/nhst/binary/aebb8ea3e657f59ec329b12946cd30af?crop=1600%2C1066%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","353.29","63.2","60.84","159.11","60.84","353.29","26.37","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4836","4836","4836","200",""
"https://image.dngroup.com/global/nhst/binary/fc0fee23fc52647bc705e3c6cfd8cd81?crop=800%2C450%2Cx0%2Cy71%2Csafe&width=350&format=auto&quality=80","312.64","56.22","55.05","141.3","55.05","312.64","8.73","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4837","4837","4837","200",""
"https://image.dngroup.com/global/nhst/binary/1bf6c3483c695d97cf3c9ba73fef4b5e?crop=1600%2C900%2Cx0%2Cy27%2Csafe&width=350&format=auto&quality=80","352.41","56.4","56.45","155.09","56.4","352.41","9.33","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4838","4838","4838","200",""
"https://image.dngroup.com/global/nhst/binary/4bbac651088e6ebf5526426791094e28?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","336.56","67.74","55.78","153.36","55.78","336.56","13.08","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4839","4839","4839","200",""
"https://image.dngroup.com/global/nhst/binary/2c0f909b7310e34ad2ec1c0580d5758b?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","339.78","60.05","54.97","151.6","54.97","339.78","8.84","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4840","4840","4840","200",""
"https://image.dngroup.com/global/nhst/binary/b029550a090f00e6b0f937c81825ebed?crop=2240%2C1260%2Cx80%2Cy0%2Csafe&width=300&format=auto&quality=80","251.4","57.32","58.99","122.57","57.32","251.4","11.76","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4841","4841","4841","200",""
"https://image.dngroup.com/global/nhst/binary/e33e51c5407286f2a7b13cb7d934fe45?crop=1200%2C675%2Cx0%2Cy0%2Csafe&width=300&format=auto&quality=80","238.6","56.09","54.88","116.52","54.88","238.6","10.17","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4841","4841","4841","200",""
"https://image.dngroup.com/global/nhst/binary/9a67452ba6f772432487d298ef2fedac?crop=1300%2C731%2Cx0%2Cy21%2Csafe&width=300&format=auto&quality=80","241.25","57.06","56.31","118.21","56.31","241.25","11.07","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4842","4842","4842","200",""
"https://image.dngroup.com/global/nhst/binary/0bb54c54e42e41f3f95291fe61f21eb0?crop=1200%2C675%2Cx0%2Cy23%2Csafe&width=300&format=auto&quality=80","690.37","56.3","57.71","268.13","56.3","690.37","9.04","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4843","4843","4843","200",""
"https://image.dngroup.com/global/nhst/binary/1198932c54c25b7dedd13e092f925234?crop=1280%2C720%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","305.29","58.7","59.67","141.22","58.7","305.29","20.71","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4843","4843","4843","200",""
"https://image.dngroup.com/global/nhst/binary/1202f28e3ecc8030b3879f26fd7fd32d?crop=1600%2C900%2Cx0%2Cy33%2Csafe&width=450&format=auto&quality=80","352.75","58.48","62.13","157.79","58.48","352.75","14.61","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4845","4845","4845","200",""
"https://image.dngroup.com/global/nhst/binary/947e79836a9cae2ae155809d2046282f?crop=1500%2C844%2Cx0%2Cy34%2Csafe&width=450&format=auto&quality=80","704.47","56.76","55.69","272.31","55.69","704.47","10.27","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4846","4846","4846","200",""
"https://image.dngroup.com/global/nhst/binary/e2637c0f7cb4ec29b788cd213eccba84?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","245.88","67.71","59.53","124.37","59.53","245.88","22.68","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4846","4846","4846","200",""
"https://image.dngroup.com/global/nhst/binary/2ce24b8b5908755ca41ee5ac132b6a7d?crop=1600%2C900%2Cx0%2Cy31%2Csafe&width=650&format=auto&quality=80","253.14","66.73","64.71","128.19","64.71","253.14","53.45","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4846","4846","4846","200",""
"https://image.dngroup.com/global/nhst/binary/2254ce709b40a2983ecb680ecc62ee19?crop=1421%2C799%2Cx1%2Cy73%2Csafe&width=650&format=auto&quality=80","266.8","58.71","57.61","127.71","57.61","266.8","21.04","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4848","4848","4848","200",""
"https://image.dngroup.com/global/nhst/binary/25848357a35a47e96211dae56ce77173?crop=1600%2C1067%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","257.56","64.53","64.26","128.78","64.26","257.56","44.96","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4848","4848","4848","200",""
"https://image.dngroup.com/global/nhst/binary/04642ed458ad2ae9b89713948daf3ec8?crop=1600%2C900%2Cx0%2Cy152%2Csafe&width=350&format=auto&quality=80","349.73","58.59","59.51","155.94","58.59","349.73","13.13","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4849","4849","4849","200",""
"https://image.dngroup.com/global/nhst/binary/1097e2477cf1483047c9cee181dd4956?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","255.48","57.77","56.55","123.27","56.55","255.48","14.13","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4850","4850","4850","200",""
"https://image.dngroup.com/global/nhst/binary/bc25d6a622fc95ffbccd039993017503?crop=1600%2C900%2Cx0%2Cy31%2Csafe&width=350&format=auto&quality=80","262.74","57.38","56.52","125.55","56.52","262.74","18.34","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4850","4850","4850","200",""
"https://image.dngroup.com/global/nhst/binary/94eac982eb5f6dac57b584dd0d72cd49?crop=1600%2C900%2Cx0%2Cy166%2Csafe&width=350&format=auto&quality=80","244.36","54.62","53.73","117.57","53.73","244.36","7.77","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4852","4852","4852","200",""
"https://image.dngroup.com/global/nhst/binary/0aec000de7b09186fcc55001749229fa?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","335.55","54.87","59.45","149.96","54.87","335.55","11.12","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4851","4851","4851","200",""
"https://image.dngroup.com/global/nhst/binary/4c0c5b68997c780943af03e97b51fb43?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","427.05","58.78","60.43","182.09","58.78","427.05","14.64","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4851","4851","4851","200",""
"https://image.dngroup.com/global/nhst/binary/2c43ef282afa0a3ad1fe5a01dd1fc3a3?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","338.59","57.97","55.63","150.73","55.63","338.59","13.21","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4852","4852","4852","200",""
"https://image.dngroup.com/global/nhst/binary/cbd4d3a0131e06c50cb5a411d5f96211?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","936.83","66.14","63.91","355.63","63.91","936.83","93.34","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4853","4853","4853","200",""
"https://image.dngroup.com/global/nhst/binary/cdabebbe809a063db27cd2586e2ef3fb?crop=1024%2C576%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","335","68.98","61.74","155.24","61.74","335","35.59","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4855","4855","4855","200",""
"https://image.dngroup.com/global/nhst/binary/5969cd0bbf070426595bc31525fee407?crop=2400%2C1350%2Cx0%2Cy125%2Csafe&width=450&format=auto&quality=80","395.1","56.1","56.55","169.25","56.1","395.1","21.8","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4856","4856","4856","200",""
"https://image.dngroup.com/global/nhst/binary/58c8d1ebb4f244d610f0e2f13285aa0d?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","243.9","57.89","57.9","119.9","57.89","243.9","12.67","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4856","4856","4856","200",""
"https://image.dngroup.com/global/nhst/binary/c694353a788103c32baa31782a2f4eaf?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","243.38","58.99","57.2","119.86","57.2","243.38","30.91","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4856","4856","4856","200",""
"https://image.dngroup.com/global/nhst/binary/7bfe727ae6bf1d33f6e2c5f8a3c82839?crop=2240%2C1600%2Cx160%2Cy0%2Csafe&width=650&format=auto&quality=80","437.91","70.01","125.99","211.3","70.01","437.91","36.69","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4857","4857","4857","200",""
"https://image.dngroup.com/global/nhst/binary/5458031657f68401b054087827366292?crop=2005%2C1128%2Cx0%2Cy52%2Csafe&width=350&format=auto&quality=80","461.13","66.49","54.97","194.2","54.97","461.13","7.52","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4857","4857","4857","200",""
"https://image.dngroup.com/global/nhst/binary/366c0ce7b9947fdcea5e9a738b4f019b?crop=1280%2C720%2Cx0%2Cy13%2Csafe&width=350&format=auto&quality=80","257.58","58.15","54.46","123.4","54.46","257.58","7.33","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4794","4794","4794","200",""
"https://image.dngroup.com/global/nhst/binary/7869eda62d92414f58008a963941bbb7?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","320.46","68.92","64.4","151.26","64.4","320.46","10.01","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4859","4859","4859","200",""
"https://image.dngroup.com/global/nhst/binary/3adbc15623867b74b7513c4e23d7e0c8?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","443.86","87.16","54.6","195.21","54.6","443.86","10.72","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4859","4859","4859","200",""
"https://image.dngroup.com/global/nhst/binary/7133f946e285f4cb30a74cc407cc697c?crop=2000%2C1125%2Cx0%2Cy33%2Csafe&width=450&format=auto&quality=80","368.38","65.53","54.18","162.7","54.18","368.38","17.04","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","677","677","677","200",""
"https://image.dngroup.com/global/nhst/binary/741154736654f4f2aaec9996b3313d87?crop=2048%2C1152%2Cx0%2Cy177%2Csafe&width=450&format=auto&quality=80","541.04","57.7","55.24","217.99","55.24","541.04","19.54","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","3291","3291","3291","200",""
"https://image.dngroup.com/global/nhst/binary/acf93afbd9f8b560a8a2f5d92b17d7a6?crop=2400%2C1350%2Cx0%2Cy214%2Csafe&width=450&format=auto&quality=80","390.93","55.68","55.37","167.33","55.37","390.93","10.64","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4854","4854","4854","200",""
"https://image.dngroup.com/global/nhst/binary/fa79b164d5dec66edc5616e68f3bcf8d?crop=2400%2C1599%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","409.26","58.34","59.08","175.56","58.34","409.26","41.61","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","3106","3106","3106","200",""
"https://image.dngroup.com/global/nhst/binary/c2385a8a6b6e5c31375639a78c22a377?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","312.1","57.52","56.51","142.04","56.51","312.1","15.8","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4800","4800","4800","200",""
"https://image.dngroup.com/global/nhst/binary/9721fb0fd39907a1bec455a344aaf696?crop=2400%2C1350%2Cx0%2Cy123%2Csafe&width=350&format=auto&quality=80","568.04","55.34","55.55","226.31","55.34","568.04","12.14","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4191","4191","4191","200",""
"https://image.dngroup.com/global/nhst/binary/cac025f16cbada61ca92f6539d53dff8?crop=2400%2C1350%2Cx0%2Cy71%2Csafe&width=350&format=auto&quality=80","254.5","60.74","58.91","124.72","58.91","254.5","15.14","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","3295","3295","3295","200",""
"https://image.dngroup.com/global/nhst/binary/7cd62655fecbffc6e869bbbe0f0ed764?crop=2400%2C1350%2Cx0%2Cy124%2Csafe&width=350&format=auto&quality=80","395.46","141.24","59.22","198.64","59.22","395.46","15.02","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","3141","3141","3141","200",""
"https://image.dngroup.com/global/nhst/binary/3ad40d09e79ebd5ac60abab38cd08993?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","487.1","81.9","57.36","208.79","57.36","487.1","19.44","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","2982","2982","2982","200",""
"https://image.dngroup.com/global/nhst/binary/8053ba1eb77d490822732e342908b8cf?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","388.92","95.68","57.93","180.84","57.93","388.92","20.72","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4236","4236","4236","200",""
"https://image.dngroup.com/global/nhst/binary/e5d2e536822ee972720300457a34ab1b?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","397.54","90.21","83.33","190.36","83.33","397.54","15.53","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4860","4860","4860","200",""